# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale
photonCatScalesCorr=MaterialCentral_scale,MaterialForward_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale,Geant4_13TeVscale,LightYield_13TeVscale,Absolute_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=ggh
HighR9EERho_13TeVsmear        8.983e-06     9.488e-06     9.712e-06    
LowR9EBPhi_13TeVsmear         4.566e-05     0.07635     0.0008868    
LowR9EBRho_13TeVsmear         1.449e-05     0.01336     0.0002285    
LowR9EEPhi_13TeVsmear         9.155e-06     9.197e-07     5.314e-07    
LowR9EERho_13TeVsmear         9.155e-06     9.197e-07     5.314e-07    
MaterialCentral_scale         0.0003496     0.002859     0.0001414    
MaterialForward_scale         0.0007689     0.006564     0.0005972    

diphotonCat=3
proc=vbf
HighR9EB_13TeVscale           0.0007491     0.008941     0.0009731    
HighR9EE_13TeVscale           2.516e-06     3.992e-05     3.198e-06    
LowR9EB_13TeVscale            0.0005231     0.005057     0.001094    
LowR9EE_13TeVscale            2.591e-06     2.682e-05     1.494e-05    
HighR9EBPhi_13TeVsmear        7.263e-05     0.1453     0.002502    
HighR9EBRho_13TeVsmear        2.642e-05     0.03325     0.0003702    
HighR9EEPhi_13TeVsmear        2.858e-06     3.919e-05     7.081e-05    
HighR9EERho_13TeVsmear        1.857e-06     6.803e-05     1.684e-05    
LowR9EBPhi_13TeVsmear         0.0001055     0.08153     0.003397    
LowR9EBRho_13TeVsmear         3.322e-05     0.01694     0.0008191    
LowR9EEPhi_13TeVsmear         1.562e-06     1.373e-06     9.859e-07    
LowR9EERho_13TeVsmear         2.591e-06     2.682e-05     1.494e-05    
MaterialCentral_scale         0.0003477     0.004244     0.0004708    
MaterialForward_scale         0.0008123     0.008186     0.001133    

diphotonCat=3
proc=tth
HighR9EB_13TeVscale           0.000801     0.0205     0.0006282    
HighR9EE_13TeVscale           1.743e-05     3.595e-07     5.216e-07    
LowR9EB_13TeVscale            0.0005234     0.01681     0.003759    
LowR9EE_13TeVscale            1.743e-05     3.595e-07     5.216e-07    
HighR9EBPhi_13TeVsmear        0.0003486     0.1227     0.0005546    
HighR9EBRho_13TeVsmear        3.698e-05     0.03734     0.0007176    
HighR9EEPhi_13TeVsmear        1.46e-05     0.0002942     0.0003407    
HighR9EERho_13TeVsmear        1.743e-05     3.595e-07     5.216e-07    
LowR9EBPhi_13TeVsmear         0.0001441     0.03413     0.001332    
LowR9EBRho_13TeVsmear         0.0001191     0.01976     0.001477    
LowR9EEPhi_13TeVsmear         1.743e-05     3.595e-07     5.216e-07    
LowR9EERho_13TeVsmear         1.743e-05     3.595e-07     5.216e-07    
MaterialCentral_scale         0.0004081     0.01573     0.001188    
MaterialForward_scale         0.0007797     0.02244     0.002116    

diphotonCat=3
proc=zh
HighR9EB_13TeVscale           0.0006929     0.01039     0.000583    
HighR9EE_13TeVscale           3.637e-06     8.908e-09     2.7e-08    
LowR9EB_13TeVscale            0.0005205     0.01134     0.001333    
LowR9EE_13TeVscale            3.637e-06     8.908e-09     2.7e-08    
HighR9EBPhi_13TeVsmear        6.431e-05     0.1466     0.002737    
HighR9EBRho_13TeVsmear        6.362e-05     0.037     0.001334    
HighR9EEPhi_13TeVsmear        3.637e-06     8.908e-09     2.7e-08    
HighR9EERho_13TeVsmear        3.637e-06     8.908e-09     2.7e-08    
LowR9EBPhi_13TeVsmear         8.959e-05     0.1105     0.003188    
LowR9EBRho_13TeVsmear         3.21e-05     0.01663     0.0005225    
LowR9EEPhi_13TeVsmear         3.637e-06     8.908e-09     2.7e-08    
LowR9EERho_13TeVsmear         3.637e-06     8.908e-09     2.7e-08    
MaterialCentral_scale         0.0003424     0.005778     0.0003696    
MaterialForward_scale         0.0007428     0.01374     0.0004755    

diphotonCat=3
proc=wh
HighR9EB_13TeVscale           0.0007135     0.009548     0.002533    
HighR9EE_13TeVscale           4.272e-05     0.0001406     0.000108    
LowR9EB_13TeVscale            0.0004837     0.003852     0.00174    
LowR9EE_13TeVscale            3.866e-05     2.812e-07     2.394e-07    
HighR9EBPhi_13TeVsmear        5.971e-05     0.1588     0.002909    
HighR9EBRho_13TeVsmear        5.137e-05     0.02526     0.0008427    
HighR9EEPhi_13TeVsmear        4.678e-05     0.0002809     0.0002157    
HighR9EERho_13TeVsmear        4.272e-05     0.0001406     0.000108    
LowR9EBPhi_13TeVsmear         2.432e-05     0.0414     0.0006895    
LowR9EBRho_13TeVsmear         1.383e-05     0.01297     0.000868    
LowR9EEPhi_13TeVsmear         3.866e-05     2.812e-07     2.394e-07    
LowR9EERho_13TeVsmear         3.866e-05     2.812e-07     2.394e-07    
MaterialCentral_scale         0.0003218     0.003658     0.001288    
MaterialForward_scale         0.0007785     0.01173     0.0001953    


diphotonCat=4
proc=ggh
HighR9EB_13TeVscale           0.0007368     0.009458     0.001982    
HighR9EE_13TeVscale           1.608e-05     1.14e-07     2.48e-07    
LowR9EB_13TeVscale            0.000614     0.005226     0.001463    
LowR9EE_13TeVscale            1.608e-05     1.14e-07     2.48e-07    
HighR9EBPhi_13TeVsmear        1.093e-05     0.16     0.002952    
HighR9EBRho_13TeVsmear        5.171e-05     0.02564     0.002234    
HighR9EEPhi_13TeVsmear        1.608e-05     1.14e-07     2.48e-07    
HighR9EERho_13TeVsmear        1.608e-05     1.14e-07     2.48e-07    
LowR9EBPhi_13TeVsmear         0.0001786     0.0787     0.003444    
LowR9EBRho_13TeVsmear         3.851e-05     0.008879     0.0016    
LowR9EEPhi_13TeVsmear         1.608e-05     1.14e-07     2.48e-07    
LowR9EERho_13TeVsmear         1.608e-05     1.14e-07     2.48e-07    
MaterialCentral_scale         0.0002993     0.002808     0.0004253    
MaterialForward_scale         0.0009166     0.003137     0.002344    

diphotonCat=4
proc=vbf
HighR9EB_13TeVscale           0.0008206     0.01174     0.002994    
HighR9EE_13TeVscale           3.197e-05     9.307e-08     5.364e-07    
LowR9EB_13TeVscale            0.0006014     0.008226     0.001286    
LowR9EE_13TeVscale            3.197e-05     9.307e-08     5.364e-07    
HighR9EBPhi_13TeVsmear        0.0001755     0.165     0.00445    
HighR9EBRho_13TeVsmear        2.75e-05     0.03535     0.001026    
HighR9EEPhi_13TeVsmear        3.197e-05     9.307e-08     5.364e-07    
HighR9EERho_13TeVsmear        3.196e-05     8.336e-07     1.688e-06    
LowR9EBPhi_13TeVsmear         0.0001654     0.05584     0.002946    
LowR9EBRho_13TeVsmear         3.252e-05     0.00728     0.0004486    
