# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale,Gain6EB_13TeVscale,Gain1EB_13TeVscale
photonCatScalesCorr=MaterialForward_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale,Geant4_13TeVscale,LightYield_13TeVscale,Absolute_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=InsideAcceptance_genAbsDeltaPhiGgJjEta4p7_3p05_3p15
LowR9EB_13TeVscale            0.0008269     0.02553     0.0411    
LowR9EE_13TeVscale            0.000436     0.01815     0.01564    
Gain6EB_13TeVscale            1.246e-05     0.002103     7.53e-09    
Gain1EB_13TeVscale            8.448e-06     0.0006859     7.297e-09    
HighR9EBPhi_13TeVsmear        2.012e-05     0.02036     0.006059    
HighR9EBRho_13TeVsmear        6.573e-05     0.01829     0.006471    
HighR9EEPhi_13TeVsmear        6.856e-05     0.02679     0.02091    
HighR9EERho_13TeVsmear        0.0002529     0.0184     0.001773    
LowR9EBPhi_13TeVsmear         0.00241     0.02803     0.04687    
LowR9EBRho_13TeVsmear         0.0001175     0.03705     0.0113    
LowR9EEPhi_13TeVsmear         0.0007658     0.008723     0.005782    
LowR9EERho_13TeVsmear         0.0003178     0.01752     0.004711    
MaterialForward_scale         0.001313     0.05104     0.0009901    


diphotonCat=3
proc=InsideAcceptance_genAbsDeltaPhiGgJjEta4p7_3p05_3p15
HighR9EB_13TeVscale           0.0001759     0.001726     0.008004    
HighR9EE_13TeVscale           0.0002602     0.01253     0.001452    
LowR9EB_13TeVscale            0.001076     0.02266     0.00952    
LowR9EE_13TeVscale            8.47e-05     0.005543     0.0001134    
Gain6EB_13TeVscale            3.91e-05     0.001505     0.001598    
Gain1EB_13TeVscale            8.116e-05     0.005097     9.678e-08    
HighR9EBPhi_13TeVsmear        0.0001026     0.0006975     0.01554    
HighR9EBRho_13TeVsmear        2.625e-05     0.002943     0.006655    
HighR9EEPhi_13TeVsmear        6.413e-05     0.04386     0.002429    
HighR9EERho_13TeVsmear        6.494e-05     0.01467     0.001302    
LowR9EBPhi_13TeVsmear         0.0001017     0.02346     0.00253    
LowR9EBRho_13TeVsmear         0.0001163     0.006795     0.001547    
LowR9EEPhi_13TeVsmear         2.312e-05     0.01202     0.002456    
LowR9EERho_13TeVsmear         4.348e-05     0.006625     0.0002012    
MaterialForward_scale         0.0006279     0.007889     0.003544    

diphotonCat=3
proc=InsideAcceptance_genAbsDeltaPhiGgJjEta4p7_2p9_3p05
HighR9EB_13TeVscale           0.0003641     0.01417     0.00311    
HighR9EE_13TeVscale           0.0003793     0.003706     0.001182    
LowR9EB_13TeVscale            0.0009752     0.01155     0.005028    
LowR9EE_13TeVscale            6.005e-05     0.007069     0.0001706    
Gain6EB_13TeVscale            3.374e-05     0.001935     0.0008433    
Gain1EB_13TeVscale            4.595e-05     0.001938     0.0001366    
