# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale,Gain6EB_13TeVscale,Gain1EB_13TeVscale
photonCatScalesCorr=MaterialForward_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale,Geant4_13TeVscale,LightYield_13TeVscale,Absolute_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=InsideAcceptance_genJet2p5Pt0_m1000p0_30p0
LowR9EB_13TeVscale            0.0006053     0.01307     0.001269    
LowR9EE_13TeVscale            1.047e-09     6.242e-07     1.66e-06    
Gain6EB_13TeVscale            5.846e-06     0.0006343     1.41e-05    
Gain1EB_13TeVscale            1.768e-06     8.608e-05     1.644e-06    
HighR9EBPhi_13TeVsmear        7.631e-06     0.0325     0.0007671    
HighR9EBRho_13TeVsmear        5.35e-05     0.02583     0.0008215    
HighR9EEPhi_13TeVsmear        1.047e-09     6.242e-07     1.66e-06    
HighR9EERho_13TeVsmear        1.047e-09     6.242e-07     1.66e-06    
LowR9EBPhi_13TeVsmear         3.054e-05     0.0233     0.0001045    
LowR9EBRho_13TeVsmear         8.266e-06     0.01107     0.0001788    
LowR9EEPhi_13TeVsmear         1.047e-09     6.242e-07     1.66e-06    
LowR9EERho_13TeVsmear         1.047e-09     6.242e-07     1.66e-06    
MaterialForward_scale         1.047e-09     6.242e-07     1.66e-06    

diphotonCat=1
proc=InsideAcceptance_genJet2p5Pt0_110p0_200p0
HighR9EB_13TeVscale           0.0008376     0.005912     0.009352    
HighR9EE_13TeVscale           2.512e-10     2.215e-08     5.532e-08    
LowR9EB_13TeVscale            0.0006893     0.05944     0.002052    
LowR9EE_13TeVscale            2.512e-10     2.215e-08     5.532e-08    
Gain6EB_13TeVscale            9.867e-06     0.00223     0.0003334    
Gain1EB_13TeVscale            5.921e-05     0.00292     5.532e-08    
HighR9EBPhi_13TeVsmear        0.0003817     0.1172     0.005642    
HighR9EBRho_13TeVsmear        0.0001675     0.05586     0.002966    
HighR9EEPhi_13TeVsmear        2.512e-10     2.215e-08     5.532e-08    
HighR9EERho_13TeVsmear        2.512e-10     2.215e-08     5.532e-08    
LowR9EBPhi_13TeVsmear         9.019e-05     0.07958     0.00607    
LowR9EBRho_13TeVsmear         0.0001213     0.01967     0.0009599    
LowR9EEPhi_13TeVsmear         2.512e-10     2.215e-08     5.532e-08    
LowR9EERho_13TeVsmear         2.512e-10     2.215e-08     5.532e-08    
MaterialForward_scale         2.512e-10     2.215e-08     5.532e-08    

diphotonCat=1
proc=OutsideAcceptance
HighR9EB_13TeVscale           0.0004588     0.1943     0.01975    
HighR9EE_13TeVscale           2.465e-10     1.052e-07     1.252e-08    
LowR9EB_13TeVscale            0.001179     0.02749     0.05015    
LowR9EE_13TeVscale            2.465e-10     1.052e-07     1.252e-08    
Gain6EB_13TeVscale            0.0002489     0.002163     1.609e-08    
Gain1EB_13TeVscale            1.756e-05     0.007112     1.609e-08    
HighR9EBPhi_13TeVsmear        0.002676     0.5781     0.04533    
HighR9EBRho_13TeVsmear        0.000506     0.05319     0.03502    
HighR9EEPhi_13TeVsmear        2.465e-10     1.052e-07     1.252e-08    
HighR9EERho_13TeVsmear        2.465e-10     1.052e-07     1.252e-08    
LowR9EBPhi_13TeVsmear         0.002616     0.1125     0.06417    
LowR9EBRho_13TeVsmear         0.0007393     0.022     0.007826    
LowR9EEPhi_13TeVsmear         2.465e-10     1.052e-07     1.252e-08    
LowR9EERho_13TeVsmear         2.465e-10     1.052e-07     1.252e-08    
MaterialForward_scale         2.465e-10     1.052e-07     1.252e-08    


diphotonCat=2
proc=InsideAcceptance_genJet2p5Pt0_m1000p0_30p0
HighR9EB_13TeVscale           0.0003376     0.005293     0.0003653    
HighR9EE_13TeVscale           0.0003371     0.0007263     0.000606    
LowR9EB_13TeVscale            0.00108     0.01661     0.002356    
LowR9EE_13TeVscale            8.486e-05     0.0008206     1.329e-08    
Gain6EB_13TeVscale            8.109e-07     5.241e-08     1.434e-08    
Gain1EB_13TeVscale            8.211e-07     4.635e-08     1.014e-08    
HighR9EBPhi_13TeVsmear        2.101e-05     0.001804     0.0001816    
HighR9EBRho_13TeVsmear        1.089e-05     0.0005397     0.0001002    
HighR9EEPhi_13TeVsmear        6.269e-05     0.01721     0.0005978    
HighR9EERho_13TeVsmear        0.0001162     0.0009142     0.0004384    
LowR9EBPhi_13TeVsmear         3.398e-05     0.001437     0.0003222    
