# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale,Gain6EB_13TeVscale,Gain1EB_13TeVscale
photonCatScalesCorr=MaterialForward_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale,Geant4_13TeVscale,LightYield_13TeVscale,Absolute_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=InsideAcceptance_genAbsDeltaPhiJjEta4p7VBFlike_1p8_3p15
HighR9EBPhi_13TeVsmear        0.0003556     0.08181     0.02041    
HighR9EBRho_13TeVsmear        0.0008257     0.1226     0.01189    
HighR9EEPhi_13TeVsmear        0.005218     0.1974     0.001821    
HighR9EERho_13TeVsmear        0.0008292     0.08703     0.009262    
LowR9EBPhi_13TeVsmear         0.003855     0.7401     0.007189    
LowR9EBRho_13TeVsmear         0.0008455     0.0424     0.007499    
LowR9EEPhi_13TeVsmear         0.002425     0.07549     0.01877    
LowR9EERho_13TeVsmear         0.0004135     0.02831     2.037e-07    
MaterialForward_scale         0.002042     0.2555     0.009262    

diphotonCat=2
proc=OutsideAcceptance
HighR9EB_13TeVscale           0.001109     0.2702     0.04588    
HighR9EE_13TeVscale           0.002677     0.1175     0.04026    
LowR9EB_13TeVscale            0.001361     0.6309     0.02146    
LowR9EE_13TeVscale            0.0001275     0.001013     9.856e-09    
Gain6EB_13TeVscale            7.779e-05     3.447e-08     1.971e-08    
Gain1EB_13TeVscale            4.903e-10     3.637e-08     4.928e-09    
HighR9EBPhi_13TeVsmear        0.0007223     0.03383     0.0007086    
HighR9EBRho_13TeVsmear        0.0006048     0.00428     0.00246    
HighR9EEPhi_13TeVsmear        0.004127     0.1346     0.04806    
HighR9EERho_13TeVsmear        0.001038     0.01215     0.01845    
LowR9EBPhi_13TeVsmear         0.0002506     0.0272     0.07238    
LowR9EBRho_13TeVsmear         0.0001715     0.007594     0.01221    
LowR9EEPhi_13TeVsmear         0.0004235     0.001564     3.696e-09    
LowR9EERho_13TeVsmear         7.091e-05     0.001013     9.856e-09    
MaterialForward_scale         0.004355     0.1579     0.03043    


diphotonCat=3
proc=InsideAcceptance_genAbsDeltaPhiJjEta4p7VBFlike_1p8_3p15
HighR9EB_13TeVscale           0.0008675     0.003661     0.00131    
HighR9EE_13TeVscale           3.552e-10     1.03e-07     3.97e-07    
LowR9EB_13TeVscale            0.0007605     0.008136     0.004668    
LowR9EE_13TeVscale            3.552e-10     1.03e-07     3.97e-07    
Gain6EB_13TeVscale            1.552e-05     0.001043     8.021e-05    
Gain1EB_13TeVscale            2.011e-05     0.001402     4.392e-05    
HighR9EBPhi_13TeVsmear        0.0002307     0.03722     0.00338    
HighR9EBRho_13TeVsmear        6.827e-05     0.02174     0.001443    
HighR9EEPhi_13TeVsmear        3.552e-10     1.03e-07     3.97e-07    
HighR9EERho_13TeVsmear        3.552e-10     1.03e-07     3.97e-07    
LowR9EBPhi_13TeVsmear         0.0001045     0.01922     0.0008437    
LowR9EBRho_13TeVsmear         0.0001192     0.01446     0.001191    
LowR9EEPhi_13TeVsmear         3.552e-10     1.03e-07     3.97e-07    
LowR9EERho_13TeVsmear         3.552e-10     1.03e-07     3.97e-07    
MaterialForward_scale         3.552e-10     1.03e-07     3.97e-07    

diphotonCat=3
proc=InsideAcceptance_genAbsDeltaPhiJjEta4p7VBFlike_m1000p0_0p0
HighR9EB_13TeVscale           0.000614     0.03518     0.00473    
HighR9EE_13TeVscale           2.441e-09     1.345e-08     3.612e-07    
LowR9EB_13TeVscale            0.0006014     0.01474     0.01386    
LowR9EE_13TeVscale            2.441e-09     1.345e-08     3.612e-07    
Gain6EB_13TeVscale            1.242e-05     2.721e-05     3.858e-07    
Gain1EB_13TeVscale            3.091e-05     0.003521     3.673e-07    
HighR9EBPhi_13TeVsmear        0.0004402     0.08468     0.001466    
HighR9EBRho_13TeVsmear        0.0002891     0.02041     0.009557    
HighR9EEPhi_13TeVsmear        2.441e-09     1.345e-08     3.612e-07    
HighR9EERho_13TeVsmear        2.441e-09     1.345e-08     3.612e-07    
LowR9EBPhi_13TeVsmear         0.0001662     0.05905     0.0002318    
LowR9EBRho_13TeVsmear         0.0001015     0.02356     0.004799    
LowR9EEPhi_13TeVsmear         2.441e-09     1.345e-08     3.612e-07    
LowR9EERho_13TeVsmear         2.441e-09     1.345e-08     3.612e-07    
MaterialForward_scale         2.441e-09     1.345e-08     3.612e-07    

diphotonCat=3
proc=InsideAcceptance_genAbsDeltaPhiJjEta4p7VBFlike_0p0_0p9
HighR9EB_13TeVscale           0.0009194     0.2357     0.004565    
HighR9EE_13TeVscale           3.205e-10     8.37e-09     7.715e-08    
LowR9EB_13TeVscale            0.001713     0.07754     0.004626    
LowR9EE_13TeVscale            3.205e-10     8.37e-09     7.715e-08    
Gain6EB_13TeVscale            3.31e-05     9.438e-09     7.96e-08    
Gain1EB_13TeVscale            0.000457     5.872e-09     6.368e-08    
HighR9EBPhi_13TeVsmear        0.001323     0.2489     9.062e-08    
HighR9EBRho_13TeVsmear        0.0008392     0.1709     0.004565    
HighR9EEPhi_13TeVsmear        3.205e-10     8.37e-09     7.715e-08    
HighR9EERho_13TeVsmear        3.205e-10     8.37e-09     7.715e-08    
LowR9EBPhi_13TeVsmear         0.001493     0.06801     6.674e-08    
LowR9EBRho_13TeVsmear         0.000827     0.07793     0.004565    
LowR9EEPhi_13TeVsmear         3.205e-10     8.37e-09     7.715e-08    
LowR9EERho_13TeVsmear         3.205e-10     8.37e-09     7.715e-08    
MaterialForward_scale         3.205e-10     8.37e-09     7.715e-08    

diphotonCat=3
