# this file has been autogenerated by calcPhotonSystConsts.cpp

photonCatScales=HighR9EB_13TeVscale,HighR9EE_13TeVscale,LowR9EB_13TeVscale,LowR9EE_13TeVscale,Gain6EB_13TeVscale,Gain1EB_13TeVscale
photonCatScalesCorr=MaterialForward_scale
photonCatSmears=HighR9EBPhi_13TeVsmear,HighR9EBRho_13TeVsmear,HighR9EEPhi_13TeVsmear,HighR9EERho_13TeVsmear,LowR9EBPhi_13TeVsmear,LowR9EBRho_13TeVsmear,LowR9EEPhi_13TeVsmear,LowR9EERho_13TeVsmear
globalScales=NonLinearity_13TeVscale,Geant4_13TeVscale,LightYield_13TeVscale,Absolute_13TeVscale

# photonCat                   mean_change    sigma_change    rate_change
diphotonCat=0
proc=InsideAcceptance_absGenRapidity_0p0_0p15
LowR9EEPhi_13TeVsmear         0     0     0    
LowR9EERho_13TeVsmear         0     0     0    
MaterialForward_scale         0     0     0    

diphotonCat=2
proc=OutsideAcceptance
HighR9EB_13TeVscale           0.001596     0.1089     0.03601    
HighR9EE_13TeVscale           2.782e-11     3.317e-08     1.336e-08    
LowR9EB_13TeVscale            0.0002782     0.02005     0.01501    
LowR9EE_13TeVscale            2.782e-11     3.317e-08     1.336e-08    
Gain6EB_13TeVscale            4.817e-05     0.002055     0.00168    
Gain1EB_13TeVscale            2.895e-06     3.317e-08     1.336e-08    
HighR9EBPhi_13TeVsmear        0.001277     0.1573     0.06622    
HighR9EBRho_13TeVsmear        0.0001717     0.07902     0.03017    
HighR9EEPhi_13TeVsmear        2.782e-11     3.317e-08     1.336e-08    
HighR9EERho_13TeVsmear        2.782e-11     3.317e-08     1.336e-08    
LowR9EBPhi_13TeVsmear         4.698e-05     0.004937     0.001468    
LowR9EBRho_13TeVsmear         0.0002571     0.01855     0.01473    
LowR9EEPhi_13TeVsmear         2.782e-11     3.317e-08     1.336e-08    
LowR9EERho_13TeVsmear         2.782e-11     3.317e-08     1.336e-08    
MaterialForward_scale         2.782e-11     3.317e-08     1.336e-08    


diphotonCat=3
proc=InsideAcceptance_absGenRapidity_0p0_0p15
HighR9EB_13TeVscale           0     0     0    
HighR9EE_13TeVscale           0     0     0    
LowR9EB_13TeVscale            0     0     0    
LowR9EE_13TeVscale            0     0     0    
Gain6EB_13TeVscale            0     0     0    
Gain1EB_13TeVscale            0     0     0    
HighR9EBPhi_13TeVsmear        0     0     0    
HighR9EBRho_13TeVsmear        0     0     0    
HighR9EEPhi_13TeVsmear        0     0     0    
HighR9EERho_13TeVsmear        0     0     0    
LowR9EBPhi_13TeVsmear         0     0     0    
LowR9EBRho_13TeVsmear         0     0     0    
LowR9EEPhi_13TeVsmear         0     0     0    
LowR9EERho_13TeVsmear         0     0     0    
MaterialForward_scale         0     0     0    

diphotonCat=3
proc=InsideAcceptance_absGenRapidity_0p15_0p3
HighR9EB_13TeVscale           0     0     0    
HighR9EE_13TeVscale           0     0     0    
LowR9EB_13TeVscale            0     0     0    
LowR9EE_13TeVscale            0     0     0    
Gain6EB_13TeVscale            0     0     0    
Gain1EB_13TeVscale            0     0     0    
HighR9EBPhi_13TeVsmear        0     0     0    
HighR9EBRho_13TeVsmear        0     0     0    
HighR9EEPhi_13TeVsmear        0     0     0    
HighR9EERho_13TeVsmear        0     0     0    
LowR9EBPhi_13TeVsmear         0     0     0    
LowR9EBRho_13TeVsmear         0     0     0    
LowR9EEPhi_13TeVsmear         0     0     0    
LowR9EERho_13TeVsmear         0     0     0    
MaterialForward_scale         0     0     0    

diphotonCat=3
proc=InsideAcceptance_absGenRapidity_0p3_0p6
HighR9EB_13TeVscale           0.001214     0.05258     0.0008752    
HighR9EE_13TeVscale           1.148e-09     3.66e-06     6.054e-08    
LowR9EB_13TeVscale            0.0001419     0.01828     0.004772    
LowR9EE_13TeVscale            1.148e-09     3.66e-06     6.054e-08    
Gain6EB_13TeVscale            5.949e-05     0.005682     0.004379    
Gain1EB_13TeVscale            1.148e-09     3.66e-06     6.054e-08    
HighR9EBPhi_13TeVsmear        0.001454     0.08284     0.01165    
HighR9EBRho_13TeVsmear        0.0001329     0.0378     0.00631    
HighR9EEPhi_13TeVsmear        1.148e-09     3.66e-06     6.054e-08    
HighR9EERho_13TeVsmear        1.148e-09     3.66e-06     6.054e-08    
LowR9EBPhi_13TeVsmear         6.333e-05     0.002014     0.0008357    
LowR9EBRho_13TeVsmear         6.783e-05     0.00564     0.004742    
LowR9EEPhi_13TeVsmear         1.148e-09     3.66e-06     6.054e-08    
LowR9EERho_13TeVsmear         1.148e-09     3.66e-06     6.054e-08    
MaterialForward_scale         1.148e-09     3.66e-06     6.054e-08    

diphotonCat=3
proc=InsideAcceptance_absGenRapidity_0p6_0p9
HighR9EB_13TeVscale           0.001019     0.02215     0.000657    
HighR9EE_13TeVscale           3.832e-09     3.705e-08     4.505e-07    
LowR9EB_13TeVscale            0.0001574     0.003202     0.0009553    
LowR9EE_13TeVscale            3.832e-09     3.705e-08     4.505e-07    
Gain6EB_13TeVscale            1.631e-05     0.0007121     0.0002116    
Gain1EB_13TeVscale            2.512e-05     0.001567     8.008e-05    
HighR9EBPhi_13TeVsmear        0.0001003     0.05139     0.0008363    
HighR9EBRho_13TeVsmear        5.178e-05     0.0187     6.66e-05    
HighR9EEPhi_13TeVsmear        3.832e-09     3.705e-08     4.505e-07    
HighR9EERho_13TeVsmear        3.832e-09     3.705e-08     4.505e-07    
LowR9EBPhi_13TeVsmear         1.225e-05     0.008362     0.0004161    
LowR9EBRho_13TeVsmear         8.896e-06     0.004133     0.0001573    
LowR9EEPhi_13TeVsmear         3.832e-09     3.705e-08     4.505e-07    
LowR9EERho_13TeVsmear         3.832e-09     3.705e-08     4.505e-07    
MaterialForward_scale         3.832e-09     3.705e-08     4.505e-07    

diphotonCat=3
proc=InsideAcceptance_absGenRapidity_0p9_1p6
HighR9EB_13TeVscale           0.0007337     0.04501     0.01531    
HighR9EE_13TeVscale           5.16e-10     8.667e-09     1.755e-08    
LowR9EB_13TeVscale            9.857e-05     0.01956     7.942e-05    
